2-BTP,CF3Br,CH4,N2,O2,P(atm),Su(cm/s),T,T(K),True_Su(m/s),agent,agent_volume_frac,index,mech,percent_error,phi
0.007500000000000001,,0.04952594810379242,0.7448702594810379,0.19810379241516968,1,1.4491924085928893,1669.7448994433537,300,0.015344418019517534,BTP,0.0075,27,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.1904913263817045,0.5
,0.02,0.09315589353612168,0.700532319391635,0.18631178707224336,1,4.722184932265386,2180.524741936061,300,0.049485362690505075,CF3BR,0.02,62,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.754577619229022,1
0.005,,0.09458174904942968,0.711254752851711,0.18916349809885935,1,12.20643943084955,2225.4056596806904,300,0.12615643847773303,BTP,0.005,21,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.68983245998138,1
,0.025,0.04865269461077845,0.7317365269461078,0.1946107784431138,1,0.31626401056802855,1482.6281348299349,300,0.0034110147671272376,CF3BR,0.025,68,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,9.975384446868837,0.5
0.035,,0.04815369261477046,0.7242315369261477,0.19261477045908185,1,3.6827317702016686,2199.1063744836674,300,0.03689063320914248,BTP,0.035,87,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,0.21617015879905138,0.5
,0.0025,0.07284566699123662,0.7303992210321325,0.19425511197663098,1,13.130267783024344,1910.4088554683333,300,0.1360170973282073,CF3BR,0.0025,10,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.400884801605937,0.75
,0.009999999999999998,0.04940119760479042,0.7429940119760479,0.19760479041916168,1,0.35972486937183695,1474.1141199191497,300,0.003997821659688384,CF3BR,0.01,38,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,10.523715184220876,0.5
0.005,,0.11548282265552462,0.694744661095636,0.18477251624883936,1,11.464918300539972,2042.8682374807443,300,0.12477703799111567,BTP,0.005,23,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,8.423147534767672,1.25
,0.030000000000000002,0.04840319361277446,0.7279840319361278,0.19361277445109784,1,0.31169513278371636,1487.0799430832699,300,0.0032880701149382466,CF3BR,0.03,78,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,8.20805534826159,0.5
,0.039999999999999994,0.04790419161676646,0.7204790419161675,0.19161676646706585,1,0.30954704780994036,1494.7800875319504,300,0.0035330817292950115,CF3BR,0.04,98,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,13.983212313024058,0.5
0.0025,,0.04977544910179642,0.7486227544910181,0.19910179640718567,1,1.431950882776333,1538.3634675855817,300,0.015319651364070552,BTP,0.0025,7,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.101229137626601,0.5
0.005,,0.02546059365404299,0.7658546571136131,0.20368474923234392,1,0.019433175374531923,1121.5451667099205,300,0.00022276075389250456,BTP,0.005,15,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,15.049656546585611,0.25
,0.0025,0.09481939163498099,0.713041825095057,0.18963878326996197,1,21.561827058176984,2218.623455922739,300,0.22378940684806722,CF3BR,0.0025,12,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.024564240301687,1
0.010000000000000002,,0.09410646387832701,0.707680608365019,0.18821292775665402,1,7.514192467482594,2180.1361413381483,300,0.08025614767340994,BTP,0.01,41,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.763641200770454,1
0.015,,0.025204708290685773,0.758157625383828,0.2016376663254862,1,0.1733196773598223,1399.6512746878204,300,0.002162098729078042,BTP,0.015,45,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,21.664863321844336,0.25
,,0.0255885363357216,0.7697031729785055,0.2047082906857728,1,0.014628634874939463,951.0365977125983,300,0.00016492176110755684,CF3BR,0,0,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,13.087905188708293,0.25
0.030000000000000002,,0.07083739045764363,0.7102629016553068,0.18889970788704968,1,4.0427103420034385,2146.8583228288885,300,0.042330290663768665,BTP,0.03,79,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.0704362873003825,0.75
0.0024999999999999996,,0.07284566699123661,0.7303992210321324,0.19425511197663098,1,14.67747153256845,1968.543900777456,300,0.15164129898883688,BTP,0.0025,9,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.5450131322336267,0.75
0.005,,0.07266309639727361,0.7285686465433301,0.1937682570593963,1,,2030.363065610806,300,,BTP,0.005,19,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.75
,0.02,0.025076765609007165,0.7543091095189355,0.20061412487205732,1,,1591.2136339265278,300,,CF3BR,0.02,56,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,0.035,0.02469293756397134,0.742763561924258,0.19754350051177072,1,0.006163748915667456,1061.77307375525,300,4.0320759532821064e-05,CF3BR,0.035,86,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,68.77271586048585,0.25
0.007499999999999998,,0.025396622313203682,0.7639303991811668,0.20317297850562946,1,0.0404003094274598,1199.3008400535339,300,0.00043108866057917165,BTP,0.0075,25,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,11.909348940249622,0.25
,0.0075,0.09434410646387834,0.7094676806083651,0.18868821292775667,1,8.480715807836274,2208.3336821227876,300,0.09141542127006827,CF3BR,0.0075,32,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,7.821080666136275,1
0.0025,,0.025524564994882294,0.7677789150460594,0.20419651995905835,1,0.008105003221743906,1038.5095978287482,300,8.611585874346746e-05,BTP,0.0025,5,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.682414742831137,0.25
,0.005,0.09458174904942966,0.7112547528517111,0.18916349809885932,1,,2218.181840099776,300,,CF3BR,0.005,22,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,1
,0.007499999999999998,0.11519266480965644,0.6929990714948931,0.1843082636954503,1,,2062.4498142087195,300,,CF3BR,0.0075,34,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,1.25
,0.005,0.02546059365404299,0.7658546571136131,0.20368474923234392,1,0.0005975054147960607,946.6009295543669,300,0.30000000169598096,CF3BR,0.005,16,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,8.660420874942231e-07,0.25
,0.01,0.02533265097236438,0.7620061412487206,0.20266120777891505,1,,1536.973573389962,300,,CF3BR,0.01,36,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,0.015000000000000001,0.025204708290685773,0.758157625383828,0.2016376663254862,1,,1324.2470263088017,300,,CF3BR,0.015,46,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
0.009999999999999998,,0.02533265097236438,0.7620061412487206,0.20266120777891505,1,0.07164190415406811,1270.2745775708818,300,0.0007942087285530214,BTP,0.01,35,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,11.047171127466338,0.25
,0.0024999999999999996,0.025524564994882294,0.7677789150460593,0.20419651995905835,1,,1051.4839986316165,300,,CF3BR,0.0025,6,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,0.007499999999999999,0.025396622313203686,0.7639303991811669,0.2031729785056295,1,,1237.6335387231122,300,,CF3BR,0.0075,26,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,0.03,0.02482088024564995,0.7466120777891504,0.1985670419651996,1,,1149.8897299975358,300,,CF3BR,0.03,76,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,0.025,0.024948822927328557,0.7504605936540429,0.19959058341862845,1,,1266.7244986189414,300,,CF3BR,0.025,66,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,0.04,0.024564994882292735,0.7389150460593654,0.19651995905834188,1,,1297.920231907315,300,,CF3BR,0.04,96,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,,0.25
,,0.07751937984496125,0.7286821705426356,0.1937984496124031,1,29.638034401412135,1994.63620461832,300,0.29786110180237624,CF3BR,0,2,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,2.5459537216847044,0.8
,,0.08637236084452976,0.7216890595009597,0.19193857965451058,1,36.73061284652283,2134.3384087635695,300,0.37724513294661655,CF3BR,0,3,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.238289044309372,0.9
,0.007499999999999998,0.06797945205479451,0.7302935420743639,0.1942270058708415,1,3.436487897344245,1819.6822166806778,300,0.036229337333819556,CF3BR,0.0075,33,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.432547375482449,0.7
,,0.10357815442561207,0.7080979284369114,0.18832391713747645,1,42.24244891314397,2213.544930843956,300,0.44037973704620836,CF3BR,0,4,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.302612411958993,1.1
,,0.1119402985074627,0.7014925373134329,0.1865671641791045,1,38.76151487076129,2137.6940483207077,300,0.4128292052241858,CF3BR,0,5,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.431854801690957,1.2
0.007500000000000001,,0.05884387351778656,0.7375098814229248,0.19614624505928854,1,3.264160535605259,1838.6734777303304,300,0.03428281191621848,BTP,0.0075,30,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.236365785294909,0.6
,,0.0684931506849315,0.7358121330724071,0.19569471624266147,1,20.760145673743498,1836.0201681302788,300,0.21476271895009205,CF3BR,0,1,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.335966316370173,0.7
0.005000000000000001,,0.05899209486166008,0.7393675889328064,0.19664031620553363,1,3.714121749204179,1779.1283013154098,300,0.038837855248715566,BTP,0.005,18,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.571634790268141,0.6
,0.01,0.058695652173913045,0.7356521739130435,0.1956521739130435,1,1.1699080513399895,1648.0127148715103,300,0.013281410729183438,CF3BR,0.01,43,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,14.618041346305692,0.6
,,0.05928853754940712,0.7430830039525691,0.1976284584980237,1,11.453000135417438,1660.5624484359803,300,0.12422883601002148,CF3BR,0,0,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,9.051444450361794,0.6
0.0075,,0.11110074626865672,0.6962313432835822,0.1851679104477612,1,8.886296059245703,2054.904273544647,300,0.09533225051911406,BTP,0.0075,40,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.966142765256833,1.2
,0.0024999999999999996,0.10331920903954801,0.7063276836158191,0.18785310734463276,1,22.481406848214,2206.1097936620986,300,0.23568031985316057,CF3BR,0.0025,15,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.7973677225118365,1.1
,0.007499999999999999,0.11110074626865672,0.696231343283582,0.1851679104477612,1,9.76995730994508,2117.1987757456277,300,0.10354654448101586,CF3BR,0.0075,41,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.9901456660769545,1.2
,0.005,0.058992094861660085,0.7393675889328063,0.19664031620553363,1,2.018272521206379,1650.2371012853494,300,0.021204095823252868,CF3BR,0.005,19,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.3787470386856695,0.6
,0.0075,0.10280131826741998,0.7027871939736346,0.1869114877589454,1,9.452200468468803,2190.4281389643197,300,0.09910855832916789,CF3BR,0.0075,39,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.805325371206285,1.1
,0.007500000000000001,0.05884387351778656,0.7375098814229248,0.19614624505928854,1,1.4351886844825432,1648.9456925365455,300,0.015549673909168315,CF3BR,0.0075,31,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,8.769308757137448,0.6
,0.01,0.06780821917808219,0.728454011741683,0.19373776908023488,1,2.7493603328260576,1818.1885629133826,300,0.02881715560649605,CF3BR,0.01,45,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.751274421134942,0.7
0.01,,0.05869565217391304,0.7356521739130435,0.1956521739130435,1,3.2096713408725024,1896.1771532003045,300,0.03385994948231701,BTP,0.01,42,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.60401194399706,0.6
0.0075,,0.07693798449612403,0.7232170542635659,0.19234496124031006,1,6.843326908748369,2133.6493755584324,300,0.07100840408065123,BTP,0.0075,34,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.7304548494253784,0.8
0.005,,0.06815068493150685,0.7321330724070451,0.19471624266144816,1,6.80935996864344,1944.450783369771,300,0.06898859731196055,BTP,0.005,20,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.6962535867307764,0.7
,0.0025,0.0683219178082192,0.7339726027397262,0.19520547945205485,1,10.324489069657213,1827.1932958475136,300,0.10861065459059223,CF3BR,0.0025,9,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.225820598651933,0.7
0.005,,0.11138059701492536,0.6979850746268657,0.18563432835820895,1,12.329319327733966,2082.717510417142,300,0.13133499413903674,BTP,0.005,28,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.534355252286804,1.2
,0.01,0.10254237288135597,0.7010169491525424,0.18644067796610173,1,7.71712345295337,2182.812364256432,300,0.08084849191455146,CF3BR,0.01,51,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.686481789914288,1.1
0.015,,0.058399209486166,0.7319367588932806,0.19466403162055335,1,3.474588215475263,2006.0774016234973,300,0.03633120773711882,BTP,0.015,54,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.940399341290195,0.6
,0.01,0.07674418604651165,0.7213953488372092,0.19186046511627908,1,4.414778324311349,1975.5479611532278,300,0.0452055768671402,CF3BR,0.01,47,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.0156865684260103,0.8
,0.0025000000000000005,0.0591403162055336,0.7412252964426879,0.19713438735177868,1,4.550251191836596,1657.2244347481658,300,0.05009211625841332,CF3BR,0.0025,7,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,10.678603077639464,0.6
0.01,,0.10254237288135595,0.7010169491525424,0.18644067796610173,1,7.521228202447591,2104.888231175172,300,0.07971408302200632,BTP,0.01,50,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.734242606629231,1.1
,0.015000000000000001,0.06746575342465755,0.7247749510763211,0.19275929549902157,1,2.0796449110346718,1812.7866142891462,300,0.02192264718246253,CF3BR,0.015,57,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.451704257395954,0.7
,0.015000000000000001,0.05839920948616601,0.7319367588932807,0.19466403162055337,1,0.9362718116639089,1649.3883093689963,300,0.01001401209419082,CF3BR,0.015,55,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.628519913566436,0.6
0.0025000000000000005,,0.0591403162055336,0.7412252964426879,0.19713438735177868,1,6.114969797373003,1717.6789257106907,300,0.06307686397558133,BTP,0.0025,6,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.716460127055034,0.6
,0.005000000000000001,0.06815068493150686,0.7321330724070452,0.19471624266144819,1,5.136219635665626,1823.2540185264618,300,0.05374866334424965,CF3BR,0.005,21,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.719514705728644,0.7
0.015,,0.11026119402985074,0.6909701492537312,0.1837686567164179,1,5.007033651775489,1975.8702735709228,300,0.05346249351007433,BTP,0.015,64,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.479822228089046,1.2
,0.020000000000000004,0.05810276679841898,0.7282213438735179,0.19367588932806326,1,0.8195047881057537,1642.5504017449725,300,0.00864103112316438,CF3BR,0.02,67,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.199822822297322,0.6
0.01,,0.11082089552238807,0.6944776119402986,0.18470149253731344,1,6.980204252676008,2027.4823492478781,300,0.07415552756883921,BTP,0.01,52,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.366190983459303,1.2
,0.02,0.06712328767123289,0.721095890410959,0.19178082191780826,1,1.7500833828394469,1807.9466955111825,300,0.01818373049077345,CF3BR,0.02,69,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.7482502325918,0.7
0.020000000000000004,,0.05810276679841898,0.7282213438735179,0.19367588932806326,1,3.8493930209138765,2100.4255347924986,300,0.04004383357136038,BTP,0.02,66,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.529461079514802,0.6
0.01,,0.07674418604651163,0.7213953488372092,0.19186046511627905,1,6.074287797394665,2171.582152694524,300,0.06292244309619481,BTP,0.01,46,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.6179615081721703,0.8
0.004999999999999999,,0.07713178294573643,0.7250387596899225,0.19282945736434107,1,9.235619984728272,2087.1325828720674,300,0.09443318962428732,BTP,0.005,22,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.308537466940473,0.8
,0.015,0.08507677543186182,0.7108637236084453,0.1890595009596929,1,4.638415075083387,2105.1123856153777,300,0.048413086922063794,CF3BR,0.015,61,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.555420303387979,0.9
0.01,,0.06780821917808219,0.728454011741683,0.19373776908023485,1,4.769520943929082,2046.74848687999,300,0.04999988956055025,BTP,0.01,44,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.140856520869322,0.7
,0.015,0.10202448210922789,0.6974764595103577,0.18549905838041433,1,5.952857692869416,2167.692376554707,300,0.062207228906650175,CF3BR,0.015,63,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.58429899695447,1.1
0.015000000000000003,,0.07635658914728684,0.7177519379844962,0.19089147286821706,1,5.530443006504377,2220.6291251754205,300,0.0575211484584901,BTP,0.015,58,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.9543007268829955,0.8
,0.025000000000000005,0.06678082191780824,0.717416829745597,0.19080234833659496,1,1.5325371837550743,1802.7869377635463,300,0.015911347873229897,CF3BR,0.025,81,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.474268449591181,0.7
0.02,,0.06712328767123289,0.721095890410959,0.19178082191780826,1,4.728656730995105,2200.8599143189567,300,0.04956063837472918,BTP,0.02,68,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.933178469063491,0.7
0.02,,0.10150659133709983,0.6939359698681732,0.18455743879472694,1,4.357853987210087,1998.2488304659996,300,0.0464846231976393,BTP,0.02,74,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,6.425897292072076,1.1
,0.025000000000000005,0.07558139534883722,0.7104651162790698,0.18895348837209305,1,2.578440495283483,1956.4591654985998,300,0.02685600528432102,CF3BR,0.025,83,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.338804970908715,0.8
,0.02,0.07596899224806201,0.714108527131783,0.18992248062015504,1,2.9169048284073167,1963.9988413725268,300,0.030457406044258974,CF3BR,0.02,71,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.501183368641977,0.8
0.0075,,0.06797945205479453,0.730293542074364,0.19422700587084152,1,5.237169801088297,1998.9922529525315,300,0.054679041719113815,BTP,0.0075,32,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.525913938181964,0.7
0.0025,,0.07732558139534884,0.7268604651162791,0.1933139534883721,1,17.011316118343984,2041.7084152282955,300,0.1750046211582846,BTP,0.0025,10,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,3.189519555513463,0.8
0.009999999999999998,,0.08550863723608444,0.71447216890595,0.19001919385796545,1,6.977314847586516,2228.771413067665,300,0.07339745521745059,BTP,0.01,48,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.15577534490074,0.9
0.025000000000000005,,0.10098870056497178,0.6903954802259887,0.18361581920903958,1,3.54154520995534,1948.120773465995,300,0.037313067800286474,BTP,0.025,86,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.497694444489474,1.1
0.0025,,0.06832191780821918,0.7339726027397262,0.19520547945205483,1,12.044573938331979,1889.8387791611474,300,0.12512323322713906,BTP,0.0025,8,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.355988809659489,0.7
0.025,,0.10914179104477613,0.683955223880597,0.18190298507462688,1,3.0938198567199047,1875.799245219867,300,0.03263286566453493,BTP,0.025,88,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.430708656284175,1.2
,0.0075,0.08572456813819578,0.7162763915547025,0.1904990403071017,1,7.244074677282443,2115.2981247435973,300,0.0756645067732016,CF3BR,0.0075,37,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.562691397309205,0.9
,0.02,0.10150659133709981,0.6939359698681733,0.18455743879472694,1,5.017189132976329,2153.1343595400626,300,0.05281057723382805,CF3BR,0.02,75,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.2961977110371565,1.1
,0.025000000000000005,0.10914179104477614,0.6839552238805972,0.1819029850746269,1,4.319050015686705,2073.295917080221,300,0.04569197640783898,CF3BR,0.025,89,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.703383216089263,1.2
,0.0024999999999999996,0.07732558139534884,0.726860465116279,0.1933139534883721,1,15.687176112715479,1987.2714372250875,300,0.1619342035225842,CF3BR,0.0025,11,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,4.280774747099871,0.8
,0.004999999999999999,0.07713178294573643,0.7250387596899224,0.19282945736434107,1,8.228667693623324,1981.89406376795,300,0.08715514944047731,CF3BR,0.005,23,/scratch/westgroup/chlorination/git_hub/halogen-data/cantera/2-BTP/literature_mech/2-BTP_kinetics.cti,5.937212194741349,0.8
